T_Set,Thermostate_Switch,T_Room
18,0,17.5845
18,0,17.5637
18,0,17.5428
18,0,17.5219
18,0,17.5009
18,0,17.4799
18,1,17.4589
18,1,17.4411
18,1,17.4267
18,1,17.4155
18,1,17.4075
18,1,17.4026
18,1,17.4008
18,1,17.402
18,1,17.4063
18,1,17.4135
18,1,17.4236
18,1,17.4362
18,1,17.4512
18,1,17.4682
18,1,17.4871
18,1,17.5078
18,1,17.5299
18,1,17.5534
18,1,17.578
18,1,17.6038
18,1,17.6305
18,1,17.6581
18,1,17.6864
18,1,17.7154
18,1,17.7449
18,1,17.775
18,1,17.8055
18,1,17.8363
18,1,17.8675
18,1,17.8989
18,1,17.9306
18,1,17.9625
18,1,17.9944
18,1,18.0265
18,1,18.0587
18,1,18.0909
18,1,18.1231
18,1,18.1553
18,1,18.1875
18,1,18.2197
18,1,18.2518
18,1,18.2838
18,1,18.3157
18,1,18.3475
18,1,18.3792
18,1,18.4108
18,1,18.4423
18,1,18.4736
18,1,18.5047
18,0,18.5357
18,0,18.5659
18,0,18.5951
18,0,18.6235
18,0,18.6511
18,0,18.6779
18,0,18.7038
18,0,18.729
18,0,18.7533
18,0,18.7769
18,0,18.7997
18,0,18.8217
18,0,18.843
18,0,18.8636
18,0,18.8834
18,0,18.9025
18,0,18.921
18,0,18.9387
18,0,18.9557
18,0,18.9721
18,0,18.9878
18,0,19.0028
18,0,19.0172
18,0,19.031
18,0,19.0441
18,0,19.0567
18,0,19.0686
18,0,19.0799
18,0,19.0906
18,0,19.1008
18,0,19.1103
18,0,19.1193
18,0,19.1278
18,0,19.1357
18,0,19.143
18,0,19.1498
18,0,19.1561
18,0,19.1619
18,0,19.1672
18,0,19.1719
18,0,19.1762
18,0,19.18
18,0,19.1833
18,0,19.1861
18,0,19.1885
18,0,19.1904
18,0,19.1918
18,0,19.1928
18,0,19.1934
18,0,19.1935
18,0,19.1933
18,0,19.1925
18,0,19.1914
18,0,19.1899
18,0,19.188
18,0,19.1856
18,0,19.1829
18,0,19.1798
18,0,19.1763
18,0,19.1725
18,0,19.1683
18,0,19.1637
18,0,19.1588
18,0,19.1535
18,0,19.1479
18,0,19.1419
18,0,19.1356
18,0,19.129
18,0,19.122
18,0,19.1148
18,0,19.1072
18,0,19.0993
18,0,19.0911
18,0,19.0826
18,0,19.0738
18,0,19.0648
18,0,19.0554
18,0,19.0458
18,0,19.0359
18,0,19.0257
18,0,19.0152
18,0,19.0045
18,0,18.9935
18,0,18.9823
18,0,18.9708
18,0,18.9591
18,0,18.9471
18,0,18.9349
18,0,18.9224
18,0,18.9098
18,0,18.8969
18,0,18.8837
18,0,18.8704
18,0,18.8568
18,0,18.843
18,0,18.829
18,0,18.8149
18,0,18.8005
18,0,18.7859
18,0,18.7711
18,0,18.7561
18,0,18.7409
18,0,18.7255
18,0,18.71
18,0,18.6943
18,0,18.6784
18,0,18.6623
18,0,18.646
18,0,18.6296
18,0,18.613
18,0,18.5963
18,0,18.5794
18,0,18.5623
18,0,18.5451
18,0,18.5277
18,0,18.5102
18,0,18.4926
18,0,18.4747
18,0,18.4568
18,0,18.4387
18,0,18.4205
18,0,18.4021
18,0,18.3836
18,0,18.365
18,0,18.3463
18,0,18.3274
18,0,18.3084
18,0,18.2893
18,0,18.2701
18,0,18.2507
18,0,18.2313
18,0,18.2117
18,0,18.1921
18,0,18.1723
18,0,18.1524
18,0,18.1324
18,0,18.1123
18,0,18.0921
18,0,18.0718
18,0,18.0514
18,0,18.031
18,0,18.0104
18,0,17.9898
18,0,17.969
18,0,17.9482
18,0,17.9273
18,0,17.9063
18,0,17.8852
18,0,17.864
18,0,17.8428
18,0,17.8215
18,0,17.8001
18,0,17.7787
18,0,17.7571
18,0,17.7355
18,0,17.7139
18,0,17.6921
18,0,17.6703
18,0,17.6485
18,0,17.6266
18,0,17.6046
18,0,17.5825
18,0,17.5604
18,0,17.5383
18,0,17.5161
18,0,17.4938
18,1,17.4715
18,1,17.4525
18,1,17.4368
18,1,17.4243
18,1,17.4151
18,1,17.4089
18,1,17.4059
18,1,17.4059
18,1,17.4089
18,1,17.4148
18,1,17.4235
18,1,17.4347
18,1,17.4481
18,1,17.4635
18,1,17.4807
21,1,17.4996
21,1,17.5199
21,1,17.5415
21,1,17.5642
21,1,17.588
21,1,17.6127
21,1,17.6383
21,1,17.6646
21,1,17.6915
21,1,17.7189
21,1,17.7469
21,1,17.7753
21,1,17.804
21,1,17.8345
21,1,17.8653
21,1,17.8964
21,1,17.9275
21,1,17.9588
21,1,17.9902
21,1,18.0217
21,1,18.0532
21,1,18.0848
21,1,18.1163
21,1,18.1478
21,1,18.1793
21,1,18.2112
21,1,18.243
21,1,18.2747
21,1,18.3064
21,1,18.3379
21,1,18.3693
21,1,18.4006
21,1,18.4317
21,1,18.4627
21,1,18.4935
21,1,18.5242
21,1,18.5547
21,1,18.5856
21,1,18.6162
21,1,18.6467
21,1,18.6771
21,1,18.7072
21,1,18.7372
21,1,18.7669
21,1,18.7965
21,1,18.8259
21,1,18.8551
21,1,18.8841
21,1,18.9129
21,1,18.9426
21,1,18.9721
21,1,19.0014
21,1,19.0305
21,1,19.0594
21,1,19.0881
21,1,19.1166
21,1,19.1449
21,1,19.173
21,1,19.2009
21,1,19.2286
21,1,19.2561
21,1,19.2845
21,1,19.3127
21,1,19.3408
21,1,19.3686
21,1,19.3962
21,1,19.4236
21,1,19.4509
21,1,19.4779
21,1,19.5047
21,1,19.5314
21,1,19.5578
21,1,19.5841
21,1,19.6108
21,1,19.6372
21,1,19.6635
21,1,19.6895
21,1,19.7154
21,1,19.7411
21,1,19.7667
21,1,19.792
21,1,19.8171
21,1,19.8421
21,1,19.8669
21,1,19.8915
21,1,19.9159
21,1,19.9402
21,1,19.9643
21,1,19.9882
21,1,20.0119
21,1,20.0355
21,1,20.0588
21,1,20.0821
21,1,20.1051
21,1,20.128
21,1,20.1507
21,1,20.1732
21,1,20.1956
21,1,20.2178
21,1,20.2399
21,1,20.2618
21,1,20.2835
21,1,20.3051
21,1,20.3265
21,1,20.3478
21,1,20.3689
21,1,20.3899
21,1,20.4107
21,1,20.4313
21,1,20.4518
21,1,20.4721
21,1,20.4923
21,1,20.5124
21,1,20.5323
21,1,20.552
21,1,20.5717
21,1,20.5911
21,1,20.6104
21,1,20.6296
21,1,20.6487
21,1,20.6675
21,1,20.6863
21,1,20.7049
21,1,20.7234
21,1,20.7417
21,1,20.7599
21,1,20.778
21,1,20.796
21,1,20.8138
21,1,20.8314
21,1,20.849
21,1,20.8664
21,1,20.8837
21,1,20.9008
21,1,20.9178
21,1,20.9347
21,1,20.9515
21,1,20.9682
21,1,20.9847
21,1,21.0011
21,1,21.0174
21,1,21.0335
21,1,21.0496
21,1,21.0655
21,1,21.0813
21,1,21.0969
21,1,21.1125
21,1,21.1279
21,1,21.1433
21,1,21.1585
21,1,21.1736
21,1,21.1886
21,1,21.2034
21,1,21.2182
21,1,21.2328
21,1,21.2474
21,1,21.2618
21,1,21.2761
21,1,21.2903
21,1,21.3044
21,1,21.3184
21,1,21.3323
21,1,21.3461
21,1,21.3598
21,1,21.3733
21,1,21.3868
21,1,21.4002
21,1,21.4134
21,1,21.4266
21,1,21.4397
21,1,21.4526
21,1,21.4655
21,1,21.4782
21,1,21.4909
21,1,21.5035
21,0,21.516
21,0,21.5278
21,0,21.539
21,0,21.5495
21,0,21.5595
21,0,21.5688
21,0,21.5775
21,0,21.5857
21,0,21.5932
21,0,21.6002
21,0,21.6066
21,0,21.6124
21,0,21.6177
21,0,21.6225
21,0,21.6267
21,0,21.6304
21,0,21.6336
21,0,21.6362
21,0,21.6384
21,0,21.64
21,0,21.6412
21,0,21.6418
21,0,21.642
21,0,21.6418
21,0,21.641
21,0,21.6399
21,0,21.6382
21,0,21.6361
21,0,21.6336
21,0,21.6307
21,0,21.6273
21,0,21.6235
21,0,21.6193
21,0,21.6147
21,0,21.6097
21,0,21.6044
21,0,21.5986
21,0,21.5924
21,0,21.5859
21,0,21.579
21,0,21.5717
21,0,21.5641
21,0,21.5562
21,0,21.5478
21,0,21.5392
21,0,21.5302
21,0,21.5208
21,0,21.5112
21,0,21.5012
21,0,21.4909
21,0,21.4803
21,0,21.4694
21,0,21.4582
21,0,21.4467
21,0,21.4349
21,0,21.4228
21,0,21.4104
21,0,21.3977
21,0,21.3848
21,0,21.3716
21,0,21.3581
21,0,21.3444
21,0,21.3304
21,0,21.3161
21,0,21.3017
21,0,21.2869
21,0,21.2719
21,0,21.2567
21,0,21.2412
21,0,21.2256
21,0,21.2096
21,0,21.1935
21,0,21.1771
21,0,21.1606
21,0,21.1438
21,0,21.1268
21,0,21.1096
21,0,21.0922
21,0,21.0746
21,0,21.0568
21,0,21.0388
21,0,21.0206
21,0,21.0022
21,0,20.9837
21,0,20.965
21,0,20.946
21,0,20.927
21,0,20.9077
21,0,20.8883
21,0,20.8687
21,0,20.849
21,0,20.8291
21,0,20.809
21,0,20.7888
21,0,20.7684
21,0,20.7479
21,0,20.7272
21,0,20.7064
21,0,20.6855
21,0,20.6644
21,0,20.6431
21,0,20.6218
21,0,20.6003
21,0,20.5787
21,0,20.5569
21,0,20.5351
21,0,20.5131
21,0,20.4909
21,1,20.4687
21,1,20.4498
21,1,20.434
21,1,20.4214
21,1,20.4116
21,1,20.4044
21,1,20.3996
21,1,20.3968
21,1,20.396
21,1,20.3969
21,1,20.3993
21,1,20.4032
21,1,20.4083
21,1,20.4147
21,1,20.422
21,1,20.4303
21,1,20.4394
21,1,20.4493
21,1,20.4598
21,1,20.4709
21,1,20.4826
21,1,20.4948
21,1,20.5074
21,1,20.5204
21,1,20.5337
21,1,20.5473
21,1,20.5611
21,1,20.5752
21,1,20.5895
21,1,20.6039
21,1,20.6185
21,1,20.6332
21,1,20.648
21,1,20.6628
21,1,20.6778
21,1,20.6927
21,1,20.7077
21,1,20.7227
21,1,20.7377
21,1,20.7527
21,1,20.7677
21,1,20.7827
21,1,20.7976
21,1,20.8125
21,1,20.8274
21,1,20.8422
21,1,20.857
21,1,20.8716
21,1,20.8863
21,1,20.9008
21,1,20.9153
21,1,20.9297
21,1,20.9441
21,1,20.9583
21,1,20.9725
21,1,20.9866
21,1,21.0006
21,1,21.0145
21,1,21.0284
21,1,21.0421
21,1,21.0558
21,1,21.0694
21,1,21.0828
21,1,21.0962
21,1,21.1095
21,1,21.1227
21,1,21.1359
21,1,21.1489
21,1,21.1618
21,1,21.1746
21,1,21.1874
21,1,21.2001
21,1,21.2126
21,1,21.2251
21,1,21.2375
21,1,21.2498
21,1,21.262
21,1,21.2741
21,1,21.2861
21,1,21.298
21,1,21.3099
21,1,21.3216
21,1,21.3333
21,1,21.3448
21,1,21.3563
21,1,21.3677
21,1,21.379
21,1,21.3903
21,1,21.4014
21,1,21.4125
21,1,21.4212
21,1,21.4299
21,1,21.4386
21,1,21.4471
21,1,21.4556
21,1,21.4641
21,1,21.4724
21,1,21.4807
21,1,21.4889
21,1,21.4971
21,1,21.5052
21,0,21.5132
21,0,21.5199
21,0,21.5259
21,0,21.5314
21,0,21.5363
21,0,21.5406
21,0,21.5444
21,0,21.5476
21,0,21.5502
21,0,21.5523
21,0,21.5538
21,0,21.5549
21,0,21.5554
21,0,21.5547
21,0,21.5534
21,0,21.5517
21,0,21.5495
21,0,21.5468
21,0,21.5436
21,0,21.54
21,0,21.5359
21,0,21.5314
21,0,21.5265
21,0,21.5211
21,0,21.5152
21,0,21.5075
21,0,21.4994
21,0,21.4908
21,0,21.4819
21,0,21.4726
21,0,21.4629
21,0,21.4529
21,0,21.4424
21,0,21.4316
21,0,21.4205
21,0,21.409
21,0,21.3971
21,0,21.3835
21,0,21.3695
21,0,21.3552
21,0,21.3406
21,0,21.3257
21,0,21.3105
21,0,21.2949
21,0,21.2791
21,0,21.263
21,0,21.2466
21,0,21.23
21,0,21.213
21,0,21.1951
21,0,21.1769
21,0,21.1585
21,0,21.1397
21,0,21.1208
21,0,21.1016
21,0,21.0822
21,0,21.0625
21,0,21.0426
21,0,21.0225
21,0,21.0022
21,0,20.9816
21,0,20.9608
21,0,20.9399
21,0,20.9187
21,0,20.8973
21,0,20.8757
21,0,20.8539
21,0,20.8319
21,0,20.8097
21,0,20.7874
21,0,20.7648
21,0,20.7421
21,0,20.7192
21,0,20.6961
21,0,20.6729
21,0,20.6495
21,0,20.6259
21,0,20.6022
21,0,20.5783
21,0,20.5542
21,0,20.53
21,0,20.5057
21,0,20.4812
21,1,20.4566
21,1,20.4351
21,1,20.4165
21,1,20.4005
21,1,20.3869
21,1,20.3755
21,1,20.366
21,1,20.3583
21,1,20.3522
21,1,20.3476
21,1,20.3443
21,1,20.3422
21,1,20.3412
21,1,20.3412
21,1,20.342
21,1,20.3437
21,1,20.3461
21,1,20.3491
21,1,20.3528
21,1,20.3569
21,1,20.3615
21,1,20.3666
21,1,20.372
21,1,20.3778
21,1,20.3839
21,1,20.3902
21,1,20.3968
21,1,20.4036
21,1,20.4106
21,1,20.4178
21,1,20.425
21,1,20.4325
21,1,20.44
21,1,20.4476
21,1,20.4553
21,1,20.463
21,1,20.4708
21,1,20.4786
21,1,20.4865
21,1,20.4943
21,1,20.5022
21,1,20.5101
21,1,20.518
21,1,20.5259
21,1,20.5338
21,1,20.5417
21,1,20.5495
21,1,20.5573
21,1,20.5651
21,1,20.5729
21,1,20.5806
21,1,20.5883
21,1,20.5959
21,1,20.6035
21,1,20.611
21,1,20.6186
21,1,20.626
21,1,20.6334
21,1,20.6408
21,1,20.6481
21,1,20.6554
21,1,20.6626
21,1,20.6697
21,1,20.6768
21,1,20.6839
21,1,20.6909
21,1,20.6978
21,1,20.7047
21,1,20.7116
21,1,20.7183
21,1,20.7251
21,1,20.7317
21,1,20.7383
21,1,20.7449
21,1,20.7514
21,1,20.7578
21,1,20.7642
21,1,20.7706
21,1,20.7769
21,1,20.7831
21,1,20.7893
21,1,20.7954
21,1,20.8015
21,1,20.8075
21,1,20.8134
21,1,20.8194
21,1,20.8252
21,1,20.831
21,1,20.8368
21,1,20.8425
21,1,20.8481
21,1,20.8537
21,1,20.8593
21,1,20.8648
21,1,20.8702
21,1,20.8756
21,1,20.881
21,1,20.8863
21,1,20.8915
21,1,20.8967
21,1,20.9019
21,1,20.907
21,1,20.912
21,1,20.9171
21,1,20.922
21,1,20.9269
21,1,20.9318
21,1,20.9366
21,1,20.9414
21,1,20.9461
21,1,20.9508
21,1,20.9555
21,1,20.9601
21,1,20.9646
21,1,20.9691
21,1,20.9736
21,1,20.978
21,1,20.9824
21,1,20.9868
21,1,20.9911
21,1,20.9953
21,1,20.9995
21,1,21.0037
21,1,21.0078
21,1,21.0119
21,1,21.016
21,1,21.02
21,1,21.024
21,1,21.0279
21,1,21.0318
21,1,21.0356
21,1,21.0395
21,1,21.0432
21,1,21.047
21,1,21.0507
21,1,21.0543
21,1,21.058
21,1,21.0615
21,1,21.0651
21,1,21.0686
21,1,21.0721
21,1,21.0755
21,1,21.0789
21,1,21.0823
21,1,21.0856
21,1,21.0889
21,1,21.0922
21,1,21.0954
21,1,21.0986
21,1,21.1018
21,1,21.1049
21,1,21.108
21,1,21.1111
21,1,21.1141
21,1,21.1171
21,1,21.1201
21,1,21.123
21,1,21.1259
21,1,21.1288
21,1,21.1316
21,1,21.1344
21,1,21.1372
21,1,21.1399
21,1,21.1427
21,1,21.1453
21,1,21.148
21,1,21.1506
21,1,21.1532
21,1,21.1558
21,1,21.1583
21,1,21.1608
21,1,21.1633
21,1,21.1657
21,1,21.1681
21,1,21.1705
21,1,21.1729
21,1,21.1752
21,1,21.1775
21,1,21.1798
21,1,21.1821
21,1,21.1843
21,1,21.1865
21,1,21.1887
21,1,21.1908
21,1,21.1929
21,1,21.195
21,1,21.1971
21,1,21.1991
21,1,21.2011
21,1,21.2031
21,1,21.2051
21,1,21.207
21,1,21.2089
21,1,21.2108
21,1,21.2127
21,1,21.2145
21,1,21.2164
21,1,21.2182
21,1,21.2199
21,1,21.2217
21,1,21.2234
21,1,21.2251
21,1,21.2268
21,1,21.2284
21,1,21.2301
21,1,21.2317
21,1,21.2332
21,1,21.2348
21,1,21.2364
21,1,21.2379
21,1,21.2394
21,1,21.2409
21,1,21.2423
21,1,21.2437
21,1,21.2452
21,1,21.2465
21,1,21.2479
21,1,21.2493
21,1,21.2506
21,1,21.2519
21,1,21.2532
21,1,21.2545
21,1,21.2557
21,1,21.257
21,1,21.2582
21,1,21.2594
21,1,21.2605
21,1,21.2617
21,1,21.2628
21,1,21.2639
21,1,21.265
21,1,21.2661
21,1,21.2672
21,1,21.2682
21,1,21.2692
21,1,21.2702
21,1,21.2712
21,1,21.2722
21,1,21.2731
21,1,21.2741
21,1,21.275
21,1,21.2759
21,1,21.2768
21,1,21.2776
21,1,21.2785
21,1,21.2793
21,1,21.2801
21,1,21.2809
21,1,21.2817
21,1,21.2825
21,1,21.2832
21,1,21.284
21,1,21.2847
21,1,21.2854
21,1,21.2861
21,1,21.2868
21,1,21.2874
21,1,21.2881
21,1,21.2887
21,1,21.2893
21,1,21.2899
21,1,21.2905
21,1,21.291
21,1,21.2916
21,1,21.2921
21,1,21.2926
21,1,21.295
21,1,21.2974
21,1,21.2997
21,1,21.302
21,1,21.3043
21,1,21.3066
21,1,21.3088
21,1,21.311
21,1,21.3132
21,1,21.3153
21,1,21.3175
21,1,21.3196
21,1,21.3223
21,1,21.3249
21,1,21.3276
21,1,21.3302
21,1,21.3328
21,1,21.3353
21,1,21.3379
21,1,21.3404
21,1,21.3428
21,1,21.3453
21,1,21.3477
21,1,21.3501
21,1,21.3531
21,1,21.356
21,1,21.359
21,1,21.3619
21,1,21.3647
21,1,21.3676
21,1,21.3704
21,1,21.3732
21,1,21.3759
21,1,21.3786
21,1,21.3813
21,1,21.384
21,1,21.3879
21,1,21.3918
21,1,21.3956
21,1,21.3994
21,1,21.4031
21,1,21.4068
21,1,21.4105
21,1,21.4142
21,1,21.4178
21,1,21.4213
21,1,21.4249
21,1,21.4284
21,1,21.4331
21,1,21.4378
21,1,21.4425
21,1,21.4471
21,1,21.4517
21,1,21.4562
21,1,21.4607
21,1,21.4651
21,1,21.4696
21,1,21.4739
21,1,21.4783
21,1,21.4825
21,1,21.4874
21,1,21.4923
21,1,21.4971
21,1,21.5018
21,0,21.5066
21,0,21.5107
21,0,21.5142
21,0,21.5172
21,0,21.5196
21,0,21.5214
21,0,21.5228
21,0,21.5235
21,0,21.5237
21,0,21.5234
21,0,21.5226
21,0,21.5213
21,0,21.5195
21,0,21.5172
21,0,21.5144
21,0,21.5111
21,0,21.5073
21,0,21.5031
21,0,21.4984
21,0,21.4933
21,0,21.4877
21,0,21.4817
21,0,21.4753
21,0,21.4684
21,0,21.4612
21,0,21.4535
21,0,21.4454
21,0,21.4369
21,0,21.428
21,0,21.4187
21,0,21.409
21,0,21.399
21,0,21.3886
21,0,21.3778
21,0,21.3667
21,0,21.3552
21,0,21.3434
21,0,21.3312
21,0,21.3187
21,0,21.3059
21,0,21.2927
21,0,21.2792
21,0,21.2655
21,0,21.2513
21,0,21.2369
21,0,21.2222
21,0,21.2072
21,0,21.1919
21,0,21.1763
21,0,21.1604
21,0,21.1443
21,0,21.1279
21,0,21.1112
21,0,21.0942
21,0,21.077
21,0,21.0595
21,0,21.0418
21,0,21.0238
21,0,21.0056
21,0,20.9872
21,0,20.9685
21,0,20.9495
21,0,20.9304
21,0,20.911
21,0,20.8914
21,0,20.8716
21,0,20.8516
21,0,20.8314
21,0,20.8109
21,0,20.7903
21,0,20.7694
21,0,20.7484
21,0,20.7272
21,0,20.7057
21,0,20.6841
21,0,20.6623
21,0,20.6404
21,0,20.6182
21,0,20.5959
21,0,20.5734
21,0,20.5508
21,0,20.528
21,0,20.505
21,0,20.4819
21,1,20.4586
21,1,20.4385
21,1,20.4212
21,1,20.4067
21,1,20.3945
21,1,20.3844
21,1,20.3764
21,1,20.3701
21,1,20.3655
21,1,20.3623
21,1,20.3604
21,1,20.3598
21,1,20.3602
21,1,20.3616
21,1,20.3639
21,1,20.367
21,1,20.3709
21,1,20.3754
21,1,20.3805
21,1,20.3861
21,1,20.3922
21,1,20.3987
21,1,20.4055
21,1,20.4128
21,1,20.4203
21,1,20.4281
21,1,20.4361
21,1,20.4443
21,1,20.4528
21,1,20.4613
21,1,20.4701
21,1,20.4789
21,1,20.4878
21,1,20.4969
21,1,20.506
21,1,20.5151
21,1,20.5243
21,1,20.5335
21,1,20.5428
21,1,20.5521
21,1,20.5614
21,1,20.5706
21,1,20.5799
21,1,20.5892
21,1,20.5985
21,1,20.6077
21,1,20.6169
21,1,20.6261
21,1,20.6352
21,1,20.6443
21,1,20.6534
21,1,20.6624
21,1,20.6714
21,1,20.6804
21,1,20.6893
21,1,20.6981
21,1,20.7069
21,1,20.7156
21,1,20.7243
21,1,20.7329
21,1,20.7415
21,1,20.75
21,1,20.7585
21,1,20.7669
21,1,20.7753
21,1,20.7835
21,1,20.7918
21,1,20.8
21,1,20.8081
21,1,20.8161
21,1,20.8241
21,1,20.8321
21,1,20.8399
21,1,20.8478
21,1,20.8555
21,1,20.8632
21,1,20.8709
21,1,20.8784
21,1,20.886
21,1,20.8934
21,1,20.9008
21,1,20.9082
21,1,20.9155
21,1,20.9227
21,1,20.9299
21,1,20.937
21,1,20.9441
21,1,20.9511
21,1,20.9581
21,1,20.965
21,1,20.9718
21,1,20.9786
21,1,20.9853
21,1,20.992
21,1,20.9986
21,1,21.0052
21,1,21.0117
21,1,21.0182
21,1,21.0246
21,1,21.031
21,1,21.0373
21,1,21.0436
21,1,21.0498
21,1,21.0559
21,1,21.062
21,1,21.0681
21,1,21.0741
21,1,21.08
21,1,21.0859
21,1,21.0918
21,1,21.0976
21,1,21.1034
21,1,21.1091
21,1,21.1148
21,1,21.1204
21,1,21.1259
21,1,21.1315
21,1,21.137
21,1,21.1424
21,1,21.1478
21,1,21.1531
21,1,21.1584
21,1,21.1637
21,1,21.1689
21,1,21.174
21,1,21.1792
21,1,21.1842
21,1,21.1893
21,1,21.1943
21,1,21.1992
21,1,21.2041
21,1,21.209
21,1,21.2138
21,1,21.2186
21,1,21.2233
21,1,21.228
21,1,21.2327
21,1,21.2373
21,1,21.2419
21,1,21.2464
21,1,21.2509
21,1,21.2553
21,1,21.2598
21,1,21.2642
21,1,21.2685
21,1,21.2728
21,1,21.2771
21,1,21.2813
21,1,21.2855
21,1,21.2896
21,1,21.2938
21,1,21.2978
21,1,21.3019
21,1,21.3059
21,1,21.3099
21,1,21.3138
21,1,21.3177
21,1,21.3216
21,1,21.3254
21,1,21.3292
21,1,21.333
21,1,21.3367
21,1,21.3404
21,1,21.3441
21,1,21.3477
21,1,21.3513
21,1,21.3549
21,1,21.3584
21,1,21.3619
21,1,21.3653
21,1,21.3688
21,1,21.3722
21,1,21.3756
21,1,21.3789
21,1,21.3822
21,1,21.3855
21,1,21.3887
21,1,21.392
21,1,21.3951
21,1,21.3983
21,1,21.4014
21,1,21.4045
21,1,21.4076
21,1,21.4106
21,1,21.4136
21,1,21.4166
21,1,21.4196
21,1,21.4225
21,1,21.4254
21,1,21.4283
21,1,21.4311
21,1,21.4339
21,1,21.4367
21,1,21.4395
21,1,21.4422
21,1,21.4449
21,1,21.4476
21,1,21.4502
21,1,21.4529
21,1,21.4555
21,1,21.458
21,1,21.4606
21,1,21.4631
21,1,21.4656
21,1,21.4681
21,1,21.4705
21,1,21.473
21,1,21.4754
21,1,21.4777
21,1,21.4801
21,1,21.4824
21,1,21.4847
21,1,21.4878
21,1,21.4909
21,1,21.494
21,1,21.497
21,1,21.5
21,0,21.503
21,0,21.5054
21,0,21.5072
21,0,21.5085
21,0,21.5092
21,0,21.5094
21,0,21.509
21,0,21.5084
21,0,21.5073
21,0,21.5057
21,0,21.5035
21,0,21.5009
21,0,21.4978
21,0,21.4942
21,0,21.4901
21,0,21.4855
21,0,21.4805
21,0,21.475
21,0,21.4691
21,0,21.463
21,0,21.4565
21,0,21.4495
21,0,21.4421
21,0,21.4343
21,0,21.4261
21,0,21.4175
21,0,21.4085
21,0,21.3991
21,0,21.3893
21,0,21.3792
21,0,21.3686
21,0,21.3583
21,0,21.3476
21,0,21.3365
21,0,21.325
21,0,21.3133
21,0,21.3011
21,0,21.2886
21,0,21.2758
21,0,21.2627
21,0,21.2492
21,0,21.2355
21,0,21.2214
21,0,21.2075
21,0,21.1934
21,0,21.1789
21,0,21.1641
21,0,21.1491
21,0,21.1338
21,0,21.1181
21,0,21.1022
21,0,21.086
21,0,21.0696
21,0,21.0529
21,0,21.0359
21,0,21.0189
21,0,21.0017
21,0,20.9842
21,0,20.9665
21,0,20.9485
21,0,20.9303
21,0,20.9119
21,0,20.8932
21,0,20.8743
21,0,20.8551
21,0,20.8358
21,0,20.8162
21,0,20.7964
21,0,20.7764
21,0,20.7562
21,0,20.7358
21,0,20.7152
21,0,20.6944
21,0,20.6734
21,0,20.6522
21,0,20.6308
21,0,20.6093
21,0,20.5876
21,0,20.5656
21,0,20.5435
21,0,20.5213
21,0,20.4989
21,1,20.4763
21,1,20.4568
21,1,20.4402
21,1,20.4261
21,1,20.4145
21,1,20.4049
21,1,20.3973
21,1,20.3914
21,1,20.3871
21,1,20.3843
21,1,20.3828
21,1,20.3824
21,1,20.3831
21,1,20.3848
21,1,20.3874
21,1,20.3908
21,1,20.3948
21,1,20.3996
21,1,20.4049
21,1,20.4107
21,1,20.417
21,1,20.4237
21,1,20.4307
21,1,20.4381
21,1,20.4458
21,1,20.4538
21,1,20.462
21,1,20.4704
21,1,20.479
21,1,20.4877
21,1,20.4966
21,1,20.5056
21,1,20.5147
21,1,20.5239
21,1,20.5331
21,1,20.5425
21,1,20.5518
21,1,20.5612
21,1,20.5706
21,1,20.5801
21,1,20.5895
21,1,20.599
21,1,20.6084
21,1,20.6179
21,1,20.6273
21,1,20.6367
21,1,20.6461
21,1,20.6554
21,1,20.6647
21,1,20.674
21,1,20.6832
21,1,20.6925
21,1,20.7016
21,1,20.7107
21,1,20.7198
21,1,20.7288
21,1,20.7378
21,1,20.7467
21,1,20.7556
21,1,20.7644
21,1,20.7732
21,1,20.7819
21,1,20.7905
21,1,20.7991
21,1,20.8077
21,1,20.8162
21,1,20.8246
21,1,20.833
21,1,20.8413
21,1,20.8496
21,1,20.8578
21,1,20.8659
21,1,20.874
21,1,20.882
21,1,20.89
21,1,20.8979
21,1,20.9058
21,1,20.9136
21,1,20.9213
21,1,20.929
21,1,20.9366
21,1,20.9442
21,1,20.9517
21,1,20.9592
21,1,20.9666
21,1,20.9739
21,1,20.9812
21,1,20.9885
21,1,20.9956
21,1,21.0028
21,1,21.0099
21,1,21.0169
21,1,21.0238
21,1,21.0308
21,1,21.0376
21,1,21.0444
21,1,21.0512
21,1,21.0579
21,1,21.0646
21,1,21.0712
21,1,21.0777
21,1,21.0842
21,1,21.0907
21,1,21.0971
21,1,21.1035
21,1,21.1098
21,1,21.116
21,1,21.1222
21,1,21.1284
21,1,21.1345
21,1,21.1406
21,1,21.1466
21,1,21.1526
21,1,21.1585
21,1,21.1644
21,1,21.1702
21,1,21.176
21,1,21.1817
21,1,21.1874
21,1,21.1931
21,1,21.1987
21,1,21.2043
21,1,21.2098
21,1,21.2153
21,1,21.2207
21,1,21.2261
21,1,21.2314
21,1,21.2367
21,1,21.242
21,1,21.2472
21,1,21.2524
21,1,21.2575
21,1,21.2626
21,1,21.2677
21,1,21.2727
21,1,21.2777
21,1,21.2826
21,1,21.2875
21,1,21.2924
21,1,21.2972
21,1,21.302
21,1,21.3067
21,1,21.3114
21,1,21.3161
21,1,21.3207
21,1,21.3253
21,1,21.3299
21,1,21.3344
21,1,21.3389
21,1,21.3433
21,1,21.3477
21,1,21.3521
21,1,21.3564
